"year","ship","trip","haul","code","species","kg","num"
1997,"PA",5,1,"RHG","Macrourus berglax",0.2,1
1997,"PA",5,4,"RHG","Macrourus berglax",2,2
1997,"PA",5,4,"RNG","Coryphaenoides rupestris",0.2,7
1997,"PA",5,6,"RHG","Macrourus berglax",0.3,1
1997,"PA",5,7,"RNG","Coryphaenoides rupestris",0.1,2
1997,"PA",5,9,"RHG","Macrourus berglax",0.5,1
1997,"PA",5,10,"RNG","Coryphaenoides rupestris",0.2,6
1997,"PA",5,11,"RHG","Macrourus berglax",1.3,4
1997,"PA",5,12,"RHG","Macrourus berglax",1.4,4
1997,"PA",5,13,"RHG","Macrourus berglax",0.5,2
1997,"PA",5,13,"RNG","Coryphaenoides rupestris",1.5,18
1997,"PA",5,14,"RHG","Macrourus berglax",0.3,1
1997,"PA",5,14,"RNG","Coryphaenoides rupestris",2.5,45
1997,"PA",5,15,"RHG","Macrourus berglax",0.5,2
1997,"PA",5,15,"RNG","Coryphaenoides rupestris",0.4,6
1997,"PA",5,16,"RHG","Macrourus berglax",0.1,1
1997,"PA",5,16,"RNG","Coryphaenoides rupestris",0.2,5
1997,"PA",5,18,"RHG","Macrourus berglax",0.2,2
1997,"PA",5,18,"RNG","Coryphaenoides rupestris",0.7,17
1997,"PA",5,19,"RHG","Macrourus berglax",1.2,6
1997,"PA",5,19,"RNG","Coryphaenoides rupestris",0.3,3
1997,"PA",5,20,"RHG","Macrourus berglax",2.4,4
1997,"PA",5,20,"RNG","Coryphaenoides rupestris",0.2,2
1997,"PA",5,21,"RHG","Macrourus berglax",2.9,10
1997,"PA",5,21,"RNG","Coryphaenoides rupestris",0.2,3
1997,"PA",5,22,"RHG","Macrourus berglax",3.9,12
1997,"PA",5,23,"RHG","Macrourus berglax",1,5
1997,"PA",5,23,"RNG","Coryphaenoides rupestris",0.2,4
1997,"PA",5,24,"RNG","Coryphaenoides rupestris",0.1,2
1997,"PA",5,25,"RHG","Macrourus berglax",1.6,2
1997,"PA",5,25,"RNG","Coryphaenoides rupestris",0.1,2
1997,"PA",5,26,"RHG","Macrourus berglax",2.7,5
1997,"PA",5,27,"RHG","Macrourus berglax",0.5,2
1997,"PA",5,27,"RNG","Coryphaenoides rupestris",0.8,8
1997,"PA",5,28,"RHG","Macrourus berglax",6.6,15
1997,"PA",5,28,"RNG","Coryphaenoides rupestris",4.3,45
1997,"PA",5,29,"RHG","Macrourus berglax",1.7,4
1997,"PA",5,29,"RNG","Coryphaenoides rupestris",4.3,35
1997,"PA",5,30,"RHG","Macrourus berglax",2,3
1997,"PA",5,30,"RNG","Coryphaenoides rupestris",6.8,59
1997,"PA",5,31,"RHG","Macrourus berglax",4.4,19
1997,"PA",5,31,"RNG","Coryphaenoides rupestris",8.4,154
1997,"PA",5,32,"RHG","Macrourus berglax",1.6,6
1997,"PA",5,32,"RNG","Coryphaenoides rupestris",16.8,396.590112
1997,"PA",5,33,"RHG","Macrourus berglax",6.2,9
1997,"PA",5,33,"RNG","Coryphaenoides rupestris",25.7,161
1997,"PA",5,34,"RHG","Macrourus berglax",6.4,14
1997,"PA",5,34,"RNG","Coryphaenoides rupestris",14.7,76
1997,"PA",5,35,"RHG","Macrourus berglax",6.9,13
1997,"PA",5,35,"RNG","Coryphaenoides rupestris",54.7,237.334755
1997,"PA",5,36,"RHG","Macrourus berglax",8.7,15
1997,"PA",5,36,"RNG","Coryphaenoides rupestris",61.3,131
1997,"PA",5,37,"RHG","Macrourus berglax",1.3,5
1997,"PA",5,37,"RNG","Coryphaenoides rupestris",33.6,138
1997,"PA",5,38,"RHG","Macrourus berglax",3.7,7
1997,"PA",5,38,"RNG","Coryphaenoides rupestris",23,138
1997,"PA",5,39,"RHG","Macrourus berglax",2.4,7
1997,"PA",5,39,"RNG","Coryphaenoides rupestris",2.2,8
1997,"PA",5,40,"RHG","Macrourus berglax",3.4,6
1997,"PA",5,40,"RNG","Coryphaenoides rupestris",9.4,39
1997,"PA",5,41,"RHG","Macrourus berglax",2,8
1997,"PA",5,41,"RNG","Coryphaenoides rupestris",6.6,29
1997,"PA",5,42,"RHG","Macrourus berglax",21.8,34
1997,"PA",5,42,"RNG","Coryphaenoides rupestris",1.3,17
1997,"PA",5,43,"RHG","Macrourus berglax",6.3,18
1997,"PA",5,43,"RNG","Coryphaenoides rupestris",10.4,120
1997,"PA",5,44,"RHG","Macrourus berglax",4.5,10
1997,"PA",5,44,"RNG","Coryphaenoides rupestris",14.7,83
1997,"PA",5,45,"RHG","Macrourus berglax",3.1,7
1997,"PA",5,45,"RNG","Coryphaenoides rupestris",2.6,16
1997,"PA",5,46,"RHG","Macrourus berglax",6.3,13
1997,"PA",5,46,"RNG","Coryphaenoides rupestris",7.2,36
1997,"PA",5,47,"RHG","Macrourus berglax",13.7,27
1997,"PA",5,47,"RNG","Coryphaenoides rupestris",12,87
1997,"PA",5,48,"RHG","Macrourus berglax",15.1,29
1997,"PA",5,48,"RNG","Coryphaenoides rupestris",8.1,69
1997,"PA",5,49,"RHG","Macrourus berglax",5.3,7
1997,"PA",5,49,"RNG","Coryphaenoides rupestris",12.4,56
1997,"PA",5,50,"RHG","Macrourus berglax",6.6,12
1997,"PA",5,50,"RNG","Coryphaenoides rupestris",74.3,145
1997,"PA",5,51,"RHG","Macrourus berglax",15.4,12
1997,"PA",5,51,"RNG","Coryphaenoides rupestris",60.9,129
1997,"PA",5,52,"RHG","Macrourus berglax",2.3,3
1997,"PA",5,52,"RNG","Coryphaenoides rupestris",12.3,43
1997,"PA",5,53,"RHG","Macrourus berglax",1.7,3
1997,"PA",5,53,"RNG","Coryphaenoides rupestris",27,61
1997,"PA",5,54,"RHG","Macrourus berglax",5,8
1997,"PA",5,54,"RNG","Coryphaenoides rupestris",2.8,10
1997,"PA",5,55,"RHG","Macrourus berglax",11.6,22
1997,"PA",5,55,"RNG","Coryphaenoides rupestris",0.7,5
1997,"PA",5,56,"RHG","Macrourus berglax",13.5,23
1997,"PA",5,56,"RNG","Coryphaenoides rupestris",2.1,15
1997,"PA",5,57,"RHG","Macrourus berglax",10.4,22
1997,"PA",5,57,"RNG","Coryphaenoides rupestris",2.1,22
1997,"PA",5,58,"RHG","Macrourus berglax",2.3,6
1997,"PA",5,58,"RNG","Coryphaenoides rupestris",41.5,340.892936
1997,"PA",5,59,"RHG","Macrourus berglax",5,15
1997,"PA",5,59,"RNG","Coryphaenoides rupestris",18,142
1997,"PA",5,60,"RHG","Macrourus berglax",2.1,4
1997,"PA",5,60,"RNG","Coryphaenoides rupestris",8,63
1997,"PA",5,61,"RHG","Macrourus berglax",7.6,15
1997,"PA",5,61,"RNG","Coryphaenoides rupestris",8.3,52
1997,"PA",5,63,"RNG","Coryphaenoides rupestris",0.2,1
1998,"PA",6,1,"RHG","Macrourus berglax",2.7,9
1998,"PA",6,1,"RNG","Coryphaenoides rupestris",4.3,134
1998,"PA",6,2,"RHG","Macrourus berglax",0.9,2
1998,"PA",6,2,"RNG","Coryphaenoides rupestris",0.05,3
1998,"PA",6,3,"RHG","Macrourus berglax",0.6,1
1998,"PA",6,4,"RHG","Macrourus berglax",1,4
1998,"PA",6,4,"RNG","Coryphaenoides rupestris",0.1,1
1998,"PA",6,6,"RHG","Macrourus berglax",0.9,5
1998,"PA",6,7,"RHG","Macrourus berglax",0.6,6
1998,"PA",6,8,"RHG","Macrourus berglax",0.3,4
1998,"PA",6,9,"RHG","Macrourus berglax",2.7,5
1998,"PA",6,10,"RHG","Macrourus berglax",5.6,19
1998,"PA",6,10,"RNG","Coryphaenoides rupestris",1.7,38
1998,"PA",6,11,"RHG","Macrourus berglax",2.9,16
1998,"PA",6,11,"RNG","Coryphaenoides rupestris",2.9,99
1998,"PA",6,12,"RHG","Macrourus berglax",7.6,21
1998,"PA",6,12,"RNG","Coryphaenoides rupestris",7.2,193
1998,"PA",6,13,"RHG","Macrourus berglax",6.6,31
1998,"PA",6,13,"RNG","Coryphaenoides rupestris",3.7,139
1998,"PA",6,15,"RHG","Macrourus berglax",2.8,12
1998,"PA",6,15,"RNG","Coryphaenoides rupestris",7.9,327
1998,"PA",6,16,"RHG","Macrourus berglax",5.3,13
1998,"PA",6,16,"RNG","Coryphaenoides rupestris",66.5,1318.534455
1998,"PA",6,17,"RHG","Macrourus berglax",10,29
1998,"PA",6,17,"RNG","Coryphaenoides rupestris",9,127.741944
1998,"PA",6,18,"RHG","Macrourus berglax",8.6,23
1998,"PA",6,18,"RNG","Coryphaenoides rupestris",1.1,28
1998,"PA",6,19,"RHG","Macrourus berglax",10.6,31
1998,"PA",6,19,"RNG","Coryphaenoides rupestris",4.4,95
1998,"PA",6,20,"RHG","Macrourus berglax",17.4,45
1998,"PA",6,20,"RNG","Coryphaenoides rupestris",5.6,112
1998,"PA",6,21,"RHG","Macrourus berglax",11.5,41
1998,"PA",6,21,"RNG","Coryphaenoides rupestris",0.2,3
1998,"PA",6,22,"RHG","Macrourus berglax",1,4
1998,"PA",6,23,"RHG","Macrourus berglax",5.5,29
1998,"PA",6,24,"RHG","Macrourus berglax",1.6,7
1998,"PA",6,25,"RHG","Macrourus berglax",2.3,8
1998,"PA",6,26,"RHG","Macrourus berglax",1,9
1998,"PA",6,27,"RHG","Macrourus berglax",3.4,15
1998,"PA",6,27,"RNG","Coryphaenoides rupestris",0.3,8
1998,"PA",6,28,"RHG","Macrourus berglax",4.5,13
1998,"PA",6,28,"RNG","Coryphaenoides rupestris",0.1,3
1998,"PA",6,29,"RHG","Macrourus berglax",10.8,35
1998,"PA",6,29,"RNG","Coryphaenoides rupestris",0.6,8
1998,"PA",6,30,"RHG","Macrourus berglax",13.1,39
1998,"PA",6,30,"RNG","Coryphaenoides rupestris",0.6,9
1998,"PA",6,31,"RHG","Macrourus berglax",3.8,18
1998,"PA",6,31,"RNG","Coryphaenoides rupestris",0.3,9
1998,"PA",6,32,"RHG","Macrourus berglax",4.1,14
1998,"PA",6,32,"RNG","Coryphaenoides rupestris",0.6,17
1998,"PA",6,33,"RHG","Macrourus berglax",11.8,34
1998,"PA",6,33,"RNG","Coryphaenoides rupestris",2.3,25
1998,"PA",6,34,"RHG","Macrourus berglax",13.3,34
1998,"PA",6,34,"RNG","Coryphaenoides rupestris",0.7,7
1998,"PA",6,35,"RHG","Macrourus berglax",17.6,56
1998,"PA",6,35,"RNG","Coryphaenoides rupestris",0.58,14
1998,"PA",6,36,"RHG","Macrourus berglax",14.1,39
1998,"PA",6,36,"RNG","Coryphaenoides rupestris",2.8,18
1998,"PA",6,37,"RHG","Macrourus berglax",18,48
1998,"PA",6,37,"RNG","Coryphaenoides rupestris",2,28
1998,"PA",6,38,"RHG","Macrourus berglax",10.3,27
1998,"PA",6,38,"RNG","Coryphaenoides rupestris",0.8,11
1998,"PA",6,39,"RHG","Macrourus berglax",8.3,20
1998,"PA",6,39,"RNG","Coryphaenoides rupestris",1.2,4
1998,"PA",6,40,"RHG","Macrourus berglax",4.5,13
1998,"PA",6,40,"RNG","Coryphaenoides rupestris",13.7,33
1998,"PA",6,41,"RHG","Macrourus berglax",8.6,15
1998,"PA",6,41,"RNG","Coryphaenoides rupestris",18.3,45
1998,"PA",6,42,"RHG","Macrourus berglax",13.8,14
1998,"PA",6,42,"RNG","Coryphaenoides rupestris",20.2,57
1998,"PA",6,43,"RHG","Macrourus berglax",5.4,10
1998,"PA",6,43,"RNG","Coryphaenoides rupestris",27.6,64
1998,"PA",6,44,"RHG","Macrourus berglax",9.7,9
1998,"PA",6,44,"RNG","Coryphaenoides rupestris",11.2,30
1998,"PA",6,45,"RHG","Macrourus berglax",3.4,4
1998,"PA",6,45,"RNG","Coryphaenoides rupestris",0.8,4
1998,"PA",6,46,"RHG","Macrourus berglax",6,7
1998,"PA",6,46,"RNG","Coryphaenoides rupestris",10.9,28
1998,"PA",6,47,"RHG","Macrourus berglax",1.7,5
1998,"PA",6,47,"RNG","Coryphaenoides rupestris",4.5,30
1998,"PA",6,48,"RHG","Macrourus berglax",13.9,19
1998,"PA",6,48,"RNG","Coryphaenoides rupestris",38,456.58908
1998,"PA",6,49,"RHG","Macrourus berglax",17.4,36
1998,"PA",6,49,"RNG","Coryphaenoides rupestris",282.7,2341.555592
1998,"PA",6,50,"RHG","Macrourus berglax",0.5,8
1998,"PA",6,50,"RNG","Coryphaenoides rupestris",11.5,323.815812
1998,"PA",6,51,"RHG","Macrourus berglax",8.5,15
1998,"PA",6,51,"RNG","Coryphaenoides rupestris",12.8,74
1998,"PA",6,53,"RHG","Macrourus berglax",7.8,14
1998,"PA",6,53,"RNG","Coryphaenoides rupestris",9.2,50
1998,"PA",6,55,"RHG","Macrourus berglax",5,8
1998,"PA",6,55,"RNG","Coryphaenoides rupestris",19.3,56
1998,"PA",6,56,"RHG","Macrourus berglax",8.9,12
1998,"PA",6,56,"RNG","Coryphaenoides rupestris",14.9,78
1998,"PA",6,57,"RHG","Macrourus berglax",2.5,6
1998,"PA",6,57,"RNG","Coryphaenoides rupestris",13.8,123
1998,"PA",6,58,"RHG","Macrourus berglax",3.2,12
1998,"PA",6,58,"RNG","Coryphaenoides rupestris",7.9,59
1999,"PA",6,1,"RHG","Macrourus berglax",0.9,4
1999,"PA",6,2,"RHG","Macrourus berglax",1.4,2
1999,"PA",6,2,"RNG","Coryphaenoides rupestris",0.1,4
1999,"PA",6,3,"RHG","Macrourus berglax",0.5,2
1999,"PA",6,4,"RHG","Macrourus berglax",5,20
1999,"PA",6,4,"RNG","Coryphaenoides rupestris",0.071,2
1999,"PA",6,5,"RHG","Macrourus berglax",9.9,35
1999,"PA",6,5,"RNG","Coryphaenoides rupestris",7.5,273
1999,"PA",6,6,"RHG","Macrourus berglax",0.6,2
1999,"PA",6,6,"RNG","Coryphaenoides rupestris",0.1,2
1999,"PA",6,7,"RHG","Macrourus berglax",3.5,12
1999,"PA",6,7,"RNG","Coryphaenoides rupestris",5.2,160
1999,"PA",6,8,"RHG","Macrourus berglax",7.2,24
1999,"PA",6,8,"RNG","Coryphaenoides rupestris",7,220
1999,"PA",6,9,"RHG","Macrourus berglax",21.4,85
1999,"PA",6,9,"RNG","Coryphaenoides rupestris",18.5,379.946177
1999,"PA",6,10,"RHG","Macrourus berglax",6.7,21
1999,"PA",6,10,"RNG","Coryphaenoides rupestris",1.8,33
1999,"PA",6,11,"RHG","Macrourus berglax",2.1,9
1999,"PA",6,11,"RNG","Coryphaenoides rupestris",0.9,18
1999,"PA",6,12,"RHG","Macrourus berglax",2.4,7
1999,"PA",6,13,"RHG","Macrourus berglax",4.1,22
1999,"PA",6,14,"RHG","Macrourus berglax",8.6,30
1999,"PA",6,14,"RNG","Coryphaenoides rupestris",0.5,10
1999,"PA",6,15,"RHG","Macrourus berglax",10.1,37
1999,"PA",6,15,"RNG","Coryphaenoides rupestris",1,13
1999,"PA",6,16,"RHG","Macrourus berglax",23.5,38
1999,"PA",6,16,"RNG","Coryphaenoides rupestris",1.6,7
1999,"PA",6,17,"RHG","Macrourus berglax",12.1,27
1999,"PA",6,17,"RNG","Coryphaenoides rupestris",1.7,8
1999,"PA",6,18,"RHG","Macrourus berglax",6.4,8
1999,"PA",6,18,"RNG","Coryphaenoides rupestris",4.8,14
1999,"PA",6,19,"RHG","Macrourus berglax",14.1,29
1999,"PA",6,19,"RNG","Coryphaenoides rupestris",2,11
1999,"PA",6,20,"RHG","Macrourus berglax",11,33
1999,"PA",6,20,"RNG","Coryphaenoides rupestris",0.1,4
1999,"PA",6,21,"RHG","Macrourus berglax",4.1,10
1999,"PA",6,21,"RNG","Coryphaenoides rupestris",0.1,2
1999,"PA",6,22,"RHG","Macrourus berglax",6.6,26
1999,"PA",6,22,"RNG","Coryphaenoides rupestris",0.5,8
1999,"PA",6,23,"RHG","Macrourus berglax",15.6,47
1999,"PA",6,23,"RNG","Coryphaenoides rupestris",1.6,14
1999,"PA",6,24,"RHG","Macrourus berglax",6.4,14
1999,"PA",6,24,"RNG","Coryphaenoides rupestris",1.1,5
1999,"PA",6,25,"RHG","Macrourus berglax",10.8,20
1999,"PA",6,25,"RNG","Coryphaenoides rupestris",5.6,26
1999,"PA",6,26,"RHG","Macrourus berglax",18.5,25
1999,"PA",6,26,"RNG","Coryphaenoides rupestris",7.1,22
1999,"PA",6,27,"RHG","Macrourus berglax",9.3,18
1999,"PA",6,28,"RHG","Macrourus berglax",3.6,6
1999,"PA",6,28,"RNG","Coryphaenoides rupestris",12.8,28
1999,"PA",6,29,"RHG","Macrourus berglax",5.5,9
1999,"PA",6,29,"RNG","Coryphaenoides rupestris",5.5,24
1999,"PA",6,30,"RHG","Macrourus berglax",5.2,17
1999,"PA",6,30,"RNG","Coryphaenoides rupestris",8.6,39
1999,"PA",6,31,"RHG","Macrourus berglax",5.5,12
1999,"PA",6,31,"RNG","Coryphaenoides rupestris",5.5,20
1999,"PA",6,32,"RHG","Macrourus berglax",8.1,29
1999,"PA",6,32,"RNG","Coryphaenoides rupestris",3.5,27
1999,"PA",6,33,"RHG","Macrourus berglax",5.7,22
1999,"PA",6,33,"RNG","Coryphaenoides rupestris",3.8,27
1999,"PA",6,34,"RHG","Macrourus berglax",4.3,11
1999,"PA",6,34,"RNG","Coryphaenoides rupestris",0.7,5
1999,"PA",6,35,"RHG","Macrourus berglax",5.3,10
1999,"PA",6,35,"RNG","Coryphaenoides rupestris",18.1,48
1999,"PA",6,36,"RHG","Macrourus berglax",4.7,16
1999,"PA",6,36,"RNG","Coryphaenoides rupestris",15,52
1999,"PA",6,37,"RHG","Macrourus berglax",8.7,20
1999,"PA",6,37,"RNG","Coryphaenoides rupestris",15.1,45
1999,"PA",6,38,"RHG","Macrourus berglax",7.3,15
1999,"PA",6,38,"RNG","Coryphaenoides rupestris",9.4,68
2000,"PA",6,1,"RHG","Macrourus berglax",0.5,2
2000,"PA",6,1,"RNG","Coryphaenoides rupestris",0.08,2
2000,"PA",6,2,"RHG","Macrourus berglax",5.5,17
2000,"PA",6,2,"RNG","Coryphaenoides rupestris",0.3,14
2000,"PA",6,3,"RHG","Macrourus berglax",4.8,17
2000,"PA",6,3,"RNG","Coryphaenoides rupestris",6.4,215
2000,"PA",6,4,"RHG","Macrourus berglax",10,33
2000,"PA",6,4,"RNG","Coryphaenoides rupestris",7.5,220
2000,"PA",6,5,"RHG","Macrourus berglax",59.7,196
2000,"PA",6,5,"RNG","Coryphaenoides rupestris",67.6,1746.333168
2000,"PA",6,6,"RHG","Macrourus berglax",11.4,42
2000,"PA",6,6,"RNG","Coryphaenoides rupestris",47.3,924.169348
2000,"PA",6,7,"RHG","Macrourus berglax",16.3,45
